stop_id,quantidade_ocorrencias,stop_lat,stop_lon
2033O00167C0,24,-22.938165,-43.246699
2027O00057C0,24,-22.960469,-43.204758
1006O00013S9,24,-22.91423,-43.19633
3090O00035C9,24,-22.876598,-43.371499
5162O00007C9,24,-22.85476,-43.49044
5162O00021C0,24,-22.85609,-43.4926
3076O00015C9,24,-22.82836,-43.32443
3063O00073S1,24,-22.90386,-43.27879
5140O00073C0,24,-22.861062,-43.451848
5141O00005C9,24,-22.85867,-43.502831
5141O00213C9,24,-22.85738,-43.46871
5144O00015C9,23,-22.92179,-43.56375
4125O00028C9,23,-22.877465,-43.373175
4127O00074C0,23,-23.00378,-43.30469
2038O00095C0,23,-22.919683,-43.261361
4127O00036C9,23,-22.98869,-43.30136
4116O00036C0,23,-22.957038,-43.336635
4116O00026C0,23,-22.96135,-43.33509
4116O00025C0,23,-22.9587,-43.33589
4118O00004C0,23,-22.95342,-43.35633
1008O00003S2,23,-22.910283,-43.205532
3104O00027C0,23,-22.825688,-43.232808
1012O00038C0,23,-22.89556,-43.24011
5139O00044C9,23,-22.87864,-43.42896
5144O00156C0,23,-22.93344,-43.57498
2032O00027C0,23,-22.90774,-43.21014
5134O00006C9,23,-22.856893,-43.386822
5144O00456C9,23,-22.907814,-43.563654
3083O00037C0,23,-22.882069,-43.345009
3083O00013C0,23,-22.87697,-43.33413
2028O00036C0,23,-22.971011,-43.223365
5139O00043C9,23,-22.878132,-43.433947
2027O00098C0,23,-22.964565,-43.217649
5139O00002C9,23,-22.865192,-43.422267
2033O00118C0,23,-22.93912,-43.24779
2033O00194C0,23,-22.92034,-43.22725
2020O00153S2,23,-22.953242,-43.189239
3155O00001C0,23,-22.882581,-43.254845
2035O00041S0,23,-22.915808,-43.231818
4125O00005C0,22,-22.87726,-43.36736
4124O00019C0,22,-22.89473,-43.34983
3157O00013C0,22,-22.848182,-43.244906
5141O00256C9,22,-22.880073,-43.466605
3104O00002C0,22,-22.82164,-43.229104
3104O00026C0,22,-22.825297,-43.23298
3063O00012C0,22,-22.905111,-43.291748
2020O00130C0,22,-22.953658,-43.181575
2033O00162C0,22,-22.942037,-43.252772
5141O00315C9,22,-22.857112,-43.496716
3043O00019C9,22,-22.841068,-43.280483
3050O00006C0,22,-22.87228,-43.26798
5162O00005C0,22,-22.85552,-43.48228
3089O00024C0,22,-22.877,-43.36759
3050O00007C0,22,-22.87034,-43.26825
2033O00164C0,22,-22.940855,-43.250411
2020O00057S0,22,-22.95233,-43.186717
3040O00006C0,22,-22.861548,-43.257448
2020O00020S0,22,-22.951935,-43.185606
3063O00077C2,22,-22.902558,-43.281207
3063O00076C2,22,-22.903066,-43.282178
4124O00054C0,22,-22.893403,-43.34911
3040O00001C2,22,-22.87029,-43.25836
3040O00005C0,22,-22.863002,-43.256953
4116O00027C0,22,-22.964,-43.33557
3041O00001C0,22,-22.85934,-43.25819
4127O00075C0,22,-23.00432,-43.30419
5162O00022C0,22,-22.855105,-43.487509
2015O00039C0,22,-22.9396,-43.17493
3057O00003S0,22,-22.90455,-43.24282
3083O00025C0,22,-22.876565,-43.335789
5144O00412C0,22,-22.936804,-43.575821
3053O00017C0,22,-22.87379,-43.26656
5134O00003C0,22,-22.85086,-43.38424
3089O00023C0,22,-22.87738,-43.36463
2033O00159C0,22,-22.94328,-43.253822
2033O00166C0,22,-22.939859,-43.248842
3061O00003C0,22,-22.90302,-43.26903
3061O00002S0,22,-22.90231,-43.26509
1008O00038C0,22,-22.90861,-43.19795
3057O00002C0,22,-22.90564,-43.241
5141O00024C9,22,-22.857615,-43.472534
3078O00017C0,22,-22.887332,-43.345203
2026O00020S0,22,-22.98481,-43.21911
1161O00028C0,22,-22.91401,-43.1771
3057O00001C0,22,-22.90786,-43.23862
5140O00003C9,21,-22.87609,-43.44828
2029O00038C0,21,-22.973808,-43.226103
5139O00055C9,21,-22.87894,-43.42575
3078O00011C0,21,-22.88858,-43.34626
1005O00013S0,21,-22.90677,-43.19493
3066O00004C0,21,-22.90479,-43.29386
3066O00005C0,21,-22.903974,-43.295699
3086O00007C9,21,-22.85177,-43.35331
2015O00030C0,21,-22.931876,-43.174496
5144O00094C0,21,-22.91523,-43.56322
5144O00007C9,21,-22.930964,-43.574075
4124O00046C0,21,-22.901318,-43.347259
1008O00004S0,21,-22.90786,-43.19828
3041O00050C2,21,-22.857473,-43.258799
2036O00094C0,21,-22.91611,-43.23688
3041O00002C0,21,-22.855657,-43.259737
2020O00075S0,21,-22.942616,-43.181153
3041O00052C2,21,-22.854745,-43.260468
3041O00056C2,21,-22.853242,-43.26223
2035O00048C0,21,-22.910828,-43.23775
5144O00016C0,21,-22.91879,-43.56325
4124O00018C0,21,-22.891,-43.3477
3040O00030C0,21,-22.869956,-43.254391
4121O00063C0,21,-22.928637,-43.356319
2015O00028C0,21,-22.926818,-43.173413
4122O00194C0,21,-22.92746,-43.37376
4121O00062C0,21,-22.927945,-43.358438
2026O00037S0,21,-22.98514,-43.2216
3083O00022C9,21,-22.86512,-43.33427
3083O00021C9,21,-22.86334,-43.3326
1005O00242P0,21,-22.908986,-43.170703
5134O00023C0,21,-22.85069,-43.38404
3083O00023C0,21,-22.86624,-43.33469
3061O00047C0,21,-22.915859,-43.262721
3083O00028C0,21,-22.870805,-43.341606
3083O00087C0,21,-22.87121,-43.33608
5144O00413C0,21,-22.912782,-43.564164
2033O00192C0,21,-22.91844,-43.22488
2015O00031C0,21,-22.933994,-43.174512
3084O00006C9,21,-22.86031,-43.32992
3083O00089C0,21,-22.871873,-43.336324
3083O00090C0,21,-22.861772,-43.330931
2015O00035C0,21,-22.936477,-43.17411
3103O00003C9,21,-22.805543,-43.212054
2015O00029C0,21,-22.929437,-43.174212
2033O00042S9,21,-22.92163,-43.22848
2031O00023C0,21,-22.992413,-43.252342
3110O00007C9,21,-22.833929,-43.35793
3104O00001C0,21,-22.81746,-43.22438
